,valid_datetime,Day-ahead_Price,Balancing_Price,price_signal,system_imbalance,alpha
12726,2021-06-13 02:00:00+00:00,67.23,14.13,-53.1,-195.9985,0.079592954
12727,2021-06-13 02:30:00+00:00,67.23,32.67,-34.56,-104.425,0.079612637
12728,2021-06-13 03:00:00+00:00,66.84,40.95143,-25.88857,-127.2999,0.079613448
12729,2021-06-13 03:30:00+00:00,66.84,82.3904,15.5504,-19.8995,0.079661237
12730,2021-06-13 04:00:00+00:00,70.09,84.75,14.66,53.1442,0.079656071
12731,2021-06-13 04:30:00+00:00,70.09,88.95,18.86,77.5417,0.079628711
12732,2021-06-13 05:00:00+00:00,67.82,88.95,21.13,102.5002,0.079633132
12733,2021-06-13 05:30:00+00:00,67.82,88.95,21.13,54.7438,0.079624226
12734,2021-06-13 06:00:00+00:00,79.25,84.75,5.5,6.1246,0.079603795
12735,2021-06-13 06:30:00+00:00,79.25,12,-67.25,-110.251,0.079664666
12736,2021-06-13 07:00:00+00:00,83.3,10.5,-72.8,-238.1552,0.079808571
12737,2021-06-13 07:30:00+00:00,83.3,12,-71.3,-128.5048,0.079967882
12738,2021-06-13 08:00:00+00:00,80.96,14.69643,-66.26357,-96.2737,0.080113734
12739,2021-06-13 08:30:00+00:00,80.96,12.5,-68.46,-217.0154,0.080261699
12740,2021-06-13 09:00:00+00:00,75.49,89,13.51,55.9581,0.080293584
12741,2021-06-13 09:30:00+00:00,75.49,18,-57.49,-188.059,0.080368326
12742,2021-06-13 10:00:00+00:00,75.59,22.25,-53.34,-12.9509,0.080480549
12743,2021-06-13 10:30:00+00:00,75.59,13,-62.59,-222.9504,0.080620984
12744,2021-06-13 11:00:00+00:00,63.88,13,-50.88,-235.3516,0.080610715
12745,2021-06-13 11:30:00+00:00,63.88,86.42445,22.54445,123.8471,0.080546053
12746,2021-06-13 12:00:00+00:00,56.01,90,33.99,318.4608,0.080465846
12747,2021-06-13 12:30:00+00:00,56.01,90,33.99,490.5,0.080456204
12748,2021-06-13 13:00:00+00:00,62.02,86.99,24.97,321.2994,0.080469179
12749,2021-06-13 13:30:00+00:00,62.02,86,23.98,204.5429,0.080450712
12750,2021-06-13 14:00:00+00:00,73.19,83,9.81,109.5288,0.080445809
12751,2021-06-13 14:30:00+00:00,73.19,86,12.81,174.9397,0.080424671
12752,2021-06-13 15:00:00+00:00,75.94,86,10.06,116.3037,0.080430299
12753,2021-06-13 15:30:00+00:00,75.94,83,7.06,10.8103,0.080403299
12754,2021-06-13 16:00:00+00:00,82.56,47.14,-35.42,-159.2163,0.08041158
12755,2021-06-13 16:30:00+00:00,82.56,90,7.44,134.7908,0.080398516
12756,2021-06-13 17:00:00+00:00,89.01,105.55,16.54,246.7069,0.080412367
12757,2021-06-13 17:30:00+00:00,89.01,95,5.99,175.452,0.080402233
12758,2021-06-13 18:00:00+00:00,87.31,98.9,11.59,71.6867,0.080317288
12759,2021-06-13 18:30:00+00:00,87.31,98.9,11.59,49.5254,0.080232136
12760,2021-06-13 19:00:00+00:00,83.8,94.9,11.1,189.7831,0.080161488
12761,2021-06-13 19:30:00+00:00,83.8,94.9,11.1,210.5404,0.080096405
12762,2021-06-13 20:00:00+00:00,76,99,23,359.2803,0.080027978
12763,2021-06-13 20:30:00+00:00,76,99,23,410.927,0.080025594
12764,2021-06-13 21:00:00+00:00,87.58,99,11.42,323.2052,0.080011166
12765,2021-06-13 21:30:00+00:00,87.58,60.05029,-27.52971,-228.047,0.080028677
12766,2021-06-13 22:00:00+00:00,69.58,85,15.42,84.5004,0.080050773
12767,2021-06-13 22:30:00+00:00,69.58,90,20.42,181.5957,0.080126985
12768,2021-06-13 23:00:00+00:00,67.66,89,21.34,159.2741,0.080253706
12769,2021-06-13 23:30:00+00:00,67.66,89,21.34,237.9783,0.080335271
12770,2021-06-14 00:00:00+00:00,56.18,89,32.82,106.0877,0.080451711
12771,2021-06-14 00:30:00+00:00,56.18,50.89,-5.29,-46.7833,0.080576418
12772,2021-06-14 01:00:00+00:00,53.26,89,35.74,0.6578,0.080614006
12773,2021-06-14 01:30:00+00:00,53.26,35.52,-17.74,-461.7133,0.080514086
12774,2021-06-14 02:00:00+00:00,56.27,31,-25.27,-540.8315,0.080400005
12775,2021-06-14 02:30:00+00:00,56.27,5.33,-50.94,-586.7665,0.080400189
12776,2021-06-14 03:00:00+00:00,67.87,10.1,-57.77,-208.7246,0.080483229
12777,2021-06-14 03:30:00+00:00,67.87,-59.95,-127.82,-350.5039,0.080816289
12778,2021-06-14 04:00:00+00:00,75.59,89,13.41,100.3358,0.080884386
12779,2021-06-14 04:30:00+00:00,75.59,89,13.41,104.7871,0.080939703
12780,2021-06-14 05:00:00+00:00,77.31,89,11.69,172.986,0.080990169
12781,2021-06-14 05:30:00+00:00,77.31,110,32.69,349.7212,0.081040394
12782,2021-06-14 06:00:00+00:00,80.37,76.28,-4.09,-39.533,0.081053288
12783,2021-06-14 06:30:00+00:00,80.37,99.5,19.13,149.3512,0.081066328
12784,2021-06-14 07:00:00+00:00,79,69.46,-9.54,-31.8265,0.081232307
12785,2021-06-14 07:30:00+00:00,79,98.98974,19.98974,14.3079,0.081473361
12786,2021-06-14 08:00:00+00:00,70.21,56.66,-13.55,-20.6636,0.081755467
12787,2021-06-14 08:30:00+00:00,70.21,55.1,-15.11,-179.6674,0.082141621
12788,2021-06-14 09:00:00+00:00,69.62,12.8,-56.82,-281.4292,0.082638591
12789,2021-06-14 09:30:00+00:00,69.62,56.27,-13.35,-55.3245,0.083002086
12790,2021-06-14 10:00:00+00:00,74.83,98.99,24.16,361.4646,0.083289931
12791,2021-06-14 10:30:00+00:00,74.83,98.98987,24.15987,328.2326,0.083438593
12792,2021-06-14 11:00:00+00:00,69.89,98.99,29.1,323.3715,0.083507963
12793,2021-06-14 11:30:00+00:00,69.89,92.5,22.61,99.8325,0.083533496
12794,2021-06-14 12:00:00+00:00,68.3,92.5,24.2,250.4255,0.083535324
12795,2021-06-14 12:30:00+00:00,68.3,92.5,24.2,298.4494,0.083529081
12796,2021-06-14 13:00:00+00:00,65.65,92.5,26.85,344.805,0.083552916
12797,2021-06-14 13:30:00+00:00,65.65,89.85,24.2,327.559,0.083565365
12798,2021-06-14 14:00:00+00:00,80.68,89.85,9.17,239.1559,0.08357046
12799,2021-06-14 14:30:00+00:00,80.68,89.85,9.17,238.5856,0.083580764
12800,2021-06-14 15:00:00+00:00,86.9,117,30.1,482.4985,0.083540703
12801,2021-06-14 15:30:00+00:00,86.9,120,33.1,430.0492,0.083549726
12802,2021-06-14 16:00:00+00:00,95.82,120,24.18,665.7077,0.083426253
12803,2021-06-14 16:30:00+00:00,95.82,125,29.18,755.1106,0.083284101
12804,2021-06-14 17:00:00+00:00,92.81,123.70078,30.89078,472.8244,0.083315597
12805,2021-06-14 17:30:00+00:00,92.81,120,27.19,254.8832,0.083338675
12806,2021-06-14 18:00:00+00:00,91.39,120,28.61,202.8165,0.083317398
12807,2021-06-14 18:30:00+00:00,91.39,124,32.61,298.7745,0.083316503
12808,2021-06-14 19:00:00+00:00,91.83,120,28.17,226.6834,0.083281518
12809,2021-06-14 19:30:00+00:00,91.83,110,18.17,76.2892,0.083210222
12810,2021-06-14 20:00:00+00:00,87,110,23,408.2052,0.083159248
12811,2021-06-14 20:30:00+00:00,87,110,23,321.2458,0.083077368
12812,2021-06-14 21:00:00+00:00,83.49,99,15.51,19.3479,0.083059672
12813,2021-06-14 21:30:00+00:00,83.49,103,19.51,120.7012,0.083063792
12814,2021-06-14 22:00:00+00:00,71.36,95,23.64,58.948,0.083077721
12815,2021-06-14 22:30:00+00:00,71.36,67.62,-3.74,-125.6033,0.083275526
12816,2021-06-14 23:00:00+00:00,70.74,95,24.26,163.8351,0.08330694
12817,2021-06-14 23:30:00+00:00,70.74,64.01,-6.73,-47.2035,0.08329634
12818,2021-06-15 00:00:00+00:00,71.16,61.07,-10.09,-9.6209,0.083285837
12819,2021-06-15 00:30:00+00:00,71.16,88,16.84,82.4225,0.083284562
12820,2021-06-15 01:00:00+00:00,70.55,91.5,20.95,108.8179,0.08327053
12821,2021-06-15 01:30:00+00:00,70.55,88,17.45,61.3884,0.083249594
12822,2021-06-15 02:00:00+00:00,70.76,91.5,20.74,122.8513,0.083229897
12823,2021-06-15 02:30:00+00:00,70.76,91.5,20.74,212.8583,0.083215681
12824,2021-06-15 03:00:00+00:00,75.84,91.5,15.66,192.1729,0.083219122
12825,2021-06-15 03:30:00+00:00,75.84,90,14.16,42.4076,0.083215568
12826,2021-06-15 04:00:00+00:00,85.54,71.25,-14.29,-36.9998,0.083199768
12827,2021-06-15 04:30:00+00:00,85.54,70.41,-15.13,-77.9345,0.083201704
12828,2021-06-15 05:00:00+00:00,98.92,74.25013,-24.66987,-224.2532,0.083186676
12829,2021-06-15 05:30:00+00:00,98.92,91.5,-7.42,0.5849,0.083183443
12830,2021-06-15 06:00:00+00:00,104.3,107.95,3.65,185.3408,0.083180842
12831,2021-06-15 06:30:00+00:00,104.3,119,14.7,519.3437,0.083068529
12832,2021-06-15 07:00:00+00:00,100.79,116.95,16.16,304.8678,0.083038738
12833,2021-06-15 07:30:00+00:00,100.79,116.95,16.16,181.1128,0.08301621
12834,2021-06-15 08:00:00+00:00,82.17,116.95,34.78,169.0622,0.082987597
12835,2021-06-15 08:30:00+00:00,82.17,104,21.83,135.9329,0.082942834
12836,2021-06-15 09:00:00+00:00,74.94,104,29.06,86.409,0.082880865
12837,2021-06-15 09:30:00+00:00,74.94,16.5,-58.44,-171.9747,0.08291566
12838,2021-06-15 10:00:00+00:00,73.18,16.3,-56.88,-344.3243,0.082920801
12839,2021-06-15 10:30:00+00:00,73.18,10.5,-62.68,-436.988,0.082998641
12840,2021-06-15 11:00:00+00:00,61.93,10.5,-51.43,-593.0091,0.08294516
12841,2021-06-15 11:30:00+00:00,61.93,10.5,-51.43,-410.6447,0.082985867
12842,2021-06-15 12:00:00+00:00,61.14,16.5,-44.64,-116.1293,0.083032164
12843,2021-06-15 12:30:00+00:00,61.14,16.5,-44.64,-115.2083,0.083066252
12844,2021-06-15 13:00:00+00:00,62.62,89.5,26.88,203.154,0.083099205
12845,2021-06-15 13:30:00+00:00,62.62,16.95,-45.67,-115.0255,0.083137623
12846,2021-06-15 14:00:00+00:00,72.77,20,-52.77,-40.1591,0.083150619
12847,2021-06-15 14:30:00+00:00,72.77,88,15.23,-2.3967,0.083090013
12848,2021-06-15 15:00:00+00:00,84.87,108.79,23.92,80.1442,0.083079499
12849,2021-06-15 15:30:00+00:00,84.87,115,30.13,329.334,0.083138961
12850,2021-06-15 16:00:00+00:00,90.42,112,21.58,111.7894,0.083137822
12851,2021-06-15 16:30:00+00:00,90.42,115,24.58,304.4385,0.08314687
12852,2021-06-15 17:00:00+00:00,88.62,125,36.38,631.4853,0.08312199
12853,2021-06-15 17:30:00+00:00,88.62,118,29.38,305.7643,0.083135514
12854,2021-06-15 18:00:00+00:00,82.16,120,37.84,303.8354,0.083156835
12855,2021-06-15 18:30:00+00:00,82.16,108.79,26.63,32.1127,0.083129379
12856,2021-06-15 19:00:00+00:00,76.53,115,38.47,266.0238,0.083129703
12857,2021-06-15 19:30:00+00:00,76.53,108.9,32.37,108.8143,0.083123303
12858,2021-06-15 20:00:00+00:00,70.92,115,44.08,246.8115,0.083149306
12859,2021-06-15 20:30:00+00:00,70.92,105,34.08,40.7247,0.083153294
12860,2021-06-15 21:00:00+00:00,78.19,98,19.81,53.8424,0.083144171
12861,2021-06-15 21:30:00+00:00,78.19,19.1,-59.09,-26.7181,0.083175887
12862,2021-06-15 22:00:00+00:00,70.21,63.9104,-6.2996,-463.5856,0.083013029
12863,2021-06-15 22:30:00+00:00,70.21,67.16,-3.05,-27.7726,0.083015461
12864,2021-06-15 23:00:00+00:00,62.74,90,27.26,235.2043,0.083023432
12865,2021-06-15 23:30:00+00:00,62.74,90,27.26,92.7559,0.083022144
12866,2021-06-16 00:00:00+00:00,59.62,60.53,0.91,-90.8545,0.083003539
12867,2021-06-16 00:30:00+00:00,59.62,59.69013,0.07013,-219.3359,0.082950861
12868,2021-06-16 01:00:00+00:00,62.23,56.22,-6.01,-266.0458,0.082863182
12869,2021-06-16 01:30:00+00:00,62.23,54.26,-7.97,-421.9333,0.082713252
12870,2021-06-16 02:00:00+00:00,67.22,54.95,-12.27,-540.9418,0.082494562
12871,2021-06-16 02:30:00+00:00,67.22,55.55,-11.67,-492.3127,0.08231333
12872,2021-06-16 03:00:00+00:00,77.1,56.03013,-21.06987,-559.0767,0.082144442
12873,2021-06-16 03:30:00+00:00,77.1,56.96,-20.14,-484.192,0.08201357
12874,2021-06-16 04:00:00+00:00,85.99,69.55013,-16.43987,-347.2499,0.081940514
12875,2021-06-16 04:30:00+00:00,85.99,70.95,-15.04,-255.4014,0.081904712
12876,2021-06-16 05:00:00+00:00,83.94,74.63,-9.31,35.0715,0.081962715
12877,2021-06-16 05:30:00+00:00,83.94,12.65,-71.29,-430.2397,0.082152953
12878,2021-06-16 06:00:00+00:00,90.66,20,-70.66,-346.8392,0.082264885
12879,2021-06-16 06:30:00+00:00,90.66,113.94975,23.28975,423.7657,0.082283765
12880,2021-06-16 07:00:00+00:00,88.3,110,21.7,136.7344,0.08230706
12881,2021-06-16 07:30:00+00:00,88.3,109.5,21.2,58.3042,0.08236994
12882,2021-06-16 08:00:00+00:00,78.03,109.5,31.47,101.06,0.082450038
12883,2021-06-16 08:30:00+00:00,78.03,109.5,31.47,227.39,0.082520924
12884,2021-06-16 09:00:00+00:00,73.5,110,36.5,146.3274,0.082559293
12885,2021-06-16 09:30:00+00:00,73.5,108.9,35.4,72.783,0.082563999
12886,2021-06-16 10:00:00+00:00,74.37,20.75,-53.62,-42.8547,0.082573097
12887,2021-06-16 10:30:00+00:00,74.37,55.55,-18.82,-21.0394,0.082563014
12888,2021-06-16 11:00:00+00:00,71.51,105,33.49,62.8269,0.082497143
12889,2021-06-16 11:30:00+00:00,71.51,20.8,-50.71,-64.6351,0.082490838
12890,2021-06-16 12:00:00+00:00,70.33,20.82,-49.51,-46.4353,0.082430542
12891,2021-06-16 12:30:00+00:00,70.33,20.82,-49.51,-8.218,0.082428896
12892,2021-06-16 13:00:00+00:00,72.49,89.98,17.49,6.6202,0.082415477
12893,2021-06-16 13:30:00+00:00,72.49,20.82,-51.67,-106.1729,0.082481451
12894,2021-06-16 14:00:00+00:00,83.42,20.85,-62.57,-83.0865,0.082541017
12895,2021-06-16 14:30:00+00:00,83.42,112,28.58,234.7867,0.082553221
12896,2021-06-16 15:00:00+00:00,98.06,110,11.94,59.3194,0.082525025
12897,2021-06-16 15:30:00+00:00,98.06,115,16.94,360.4475,0.082521621
12898,2021-06-16 16:00:00+00:00,104.68,113.95,9.27,207.6363,0.082520583
12899,2021-06-16 16:30:00+00:00,104.68,120,15.32,207.4972,0.082537824
12900,2021-06-16 17:00:00+00:00,102.79,124,21.21,318.4859,0.082540329
12901,2021-06-16 17:30:00+00:00,102.79,125,22.21,346.0075,0.082552113
12902,2021-06-16 18:00:00+00:00,97.94,138,40.06,614.6778,0.082540484
12903,2021-06-16 18:30:00+00:00,97.94,138,40.06,592.5621,0.082543296
12904,2021-06-16 19:00:00+00:00,93.71,128,34.29,382.0841,0.082546268
12905,2021-06-16 19:30:00+00:00,93.71,120,26.29,290.4148,0.08254134
12906,2021-06-16 20:00:00+00:00,84.06,130,45.94,407.6646,0.082590127
12907,2021-06-16 20:30:00+00:00,84.06,129,44.94,339.499,0.082625888
12908,2021-06-16 21:00:00+00:00,80.85,130,49.15,509.9036,0.082668044
12909,2021-06-16 21:30:00+00:00,80.85,124,43.15,263.8644,0.082709099
12910,2021-06-16 22:00:00+00:00,72.6,92,19.4,144.224,0.082717658
12911,2021-06-16 22:30:00+00:00,72.6,92,19.4,183.9315,0.082735783
12912,2021-06-16 23:00:00+00:00,68.89,92,23.11,212.7988,0.082741219
12913,2021-06-16 23:30:00+00:00,68.89,55.61,-13.28,-81.4478,0.082735951
12914,2021-06-17 00:00:00+00:00,65.55,54.82,-10.73,-53.7684,0.082729664
12915,2021-06-17 00:30:00+00:00,65.55,54.82,-10.73,-63.9546,0.082723597
12916,2021-06-17 01:00:00+00:00,65.01,53.78,-11.23,-37.0745,0.082712611
12917,2021-06-17 01:30:00+00:00,65.01,89,23.99,249.4419,0.082714564
12918,2021-06-17 02:00:00+00:00,65.02,89,23.98,372.7163,0.082702761
12919,2021-06-17 02:30:00+00:00,65.02,85,19.98,294.9286,0.082697373
12920,2021-06-17 03:00:00+00:00,70.17,85,14.83,245.7977,0.082691414
12921,2021-06-17 03:30:00+00:00,70.17,85,14.83,7.2648,0.082672272
12922,2021-06-17 04:00:00+00:00,82.15,92,9.85,83.3765,0.082670305
12923,2021-06-17 04:30:00+00:00,82.15,85,2.85,56.6032,0.08266856
12924,2021-06-17 05:00:00+00:00,91.31,79.03,-12.28,-19.3595,0.082705828
12925,2021-06-17 05:30:00+00:00,91.31,85,-6.31,49.1361,0.082815419
12926,2021-06-17 06:00:00+00:00,106.37,115,8.63,598.5985,0.082670798
12927,2021-06-17 06:30:00+00:00,106.37,125,18.63,774.8758,0.082440261
12928,2021-06-17 07:00:00+00:00,103.82,126.95,23.13,683.1309,0.082270806
12929,2021-06-17 07:30:00+00:00,103.82,126.95,23.13,696.8207,0.082097288
12930,2021-06-17 08:00:00+00:00,91.2,127.95,36.75,782.6244,0.081977553
12931,2021-06-17 08:30:00+00:00,91.2,126.95,35.75,591.3998,0.081969148
12932,2021-06-17 09:00:00+00:00,85.55,126.95023,41.40023,432.5102,0.081972628
12933,2021-06-17 09:30:00+00:00,85.55,125,39.45,270.1217,0.081991134
12934,2021-06-17 10:00:00+00:00,84.01,126.95,42.94,130.5715,0.081986284
12935,2021-06-17 10:30:00+00:00,84.01,21,-63.01,-10.0751,0.0818874
12936,2021-06-17 11:00:00+00:00,71.02,12.65,-58.37,-222.145,0.081978121
12937,2021-06-17 11:30:00+00:00,71.02,22,-49.02,-175.783,0.08202449
12938,2021-06-17 12:00:00+00:00,68.41,114.75,46.34,136.0931,0.082031464
12939,2021-06-17 12:30:00+00:00,68.41,114.75,46.34,171.0166,0.08208001
12940,2021-06-17 13:00:00+00:00,68.5,115,46.5,319.7403,0.082134254
12941,2021-06-17 13:30:00+00:00,68.5,115,46.5,245.013,0.082078033
12942,2021-06-17 14:00:00+00:00,79.67,114.75,35.08,125.9659,0.0819964
12943,2021-06-17 14:30:00+00:00,79.67,114.75,35.08,170.0906,0.081901502
12944,2021-06-17 15:00:00+00:00,97.65,114.75,17.1,63.7577,0.08188155
12945,2021-06-17 15:30:00+00:00,97.65,114.75,17.1,143.3989,0.081777209
12946,2021-06-17 16:00:00+00:00,96.48,126.9,30.42,223.9051,0.081733889
12947,2021-06-17 16:30:00+00:00,96.48,138,41.52,365.5557,0.08173831
12948,2021-06-17 17:00:00+00:00,94.03,138,43.97,185.3666,0.081716576
12949,2021-06-17 17:30:00+00:00,94.03,130,35.97,67.3628,0.081665487
12950,2021-06-17 18:00:00+00:00,85.78,130,44.22,268.3326,0.081688032
12951,2021-06-17 18:30:00+00:00,85.78,124.85,39.07,94.6501,0.081695415
12952,2021-06-17 19:00:00+00:00,81.57,114.75,33.18,-17.4213,0.08164274
12953,2021-06-17 19:30:00+00:00,81.57,22,-59.57,-239.7067,0.081709122
12954,2021-06-17 20:00:00+00:00,73.68,118.9,45.22,95.7666,0.08172953
12955,2021-06-17 20:30:00+00:00,73.68,21.5,-52.18,-144.1445,0.081784761
12956,2021-06-17 21:00:00+00:00,80,21.51,-58.49,-15.637,0.081811598
12957,2021-06-17 21:30:00+00:00,80,21.5,-58.5,-114.9847,0.08188915
12958,2021-06-17 22:00:00+00:00,72.08,64.37,-7.71,-184.6311,0.081911002
12959,2021-06-17 22:30:00+00:00,72.08,62.01,-10.07,-429.47,0.081744301
12960,2021-06-17 23:00:00+00:00,69.33,59.17,-10.16,-360.1077,0.081650751
12961,2021-06-17 23:30:00+00:00,69.33,60.55,-8.78,-161.151,0.081625015
12962,2021-06-18 00:00:00+00:00,67.61,85,17.39,86.1021,0.081610081
12963,2021-06-18 00:30:00+00:00,67.61,85,17.39,193.5896,0.081605505
12964,2021-06-18 01:00:00+00:00,64.4,85,20.6,247.0978,0.081602078
12965,2021-06-18 01:30:00+00:00,64.4,85,20.6,310.145,0.081613069
12966,2021-06-18 02:00:00+00:00,64.09,87,22.91,434.8483,0.081601903
12967,2021-06-18 02:30:00+00:00,64.09,87,22.91,527.9591,0.081572928
12968,2021-06-18 03:00:00+00:00,70.94,85,14.06,212.8253,0.081580098
12969,2021-06-18 03:30:00+00:00,70.94,85,14.06,158.6462,0.081585009
12970,2021-06-18 04:00:00+00:00,81.74,98,16.26,237.0191,0.081585599
12971,2021-06-18 04:30:00+00:00,81.74,74.37,-7.37,-29.853,0.081578327
12972,2021-06-18 05:00:00+00:00,86.21,98,11.79,168.1379,0.081583544
12973,2021-06-18 05:30:00+00:00,86.21,98,11.79,306.0978,0.081572158
12974,2021-06-18 06:00:00+00:00,90.48,21,-69.48,-197.3878,0.081668718
12975,2021-06-18 06:30:00+00:00,90.48,97,6.52,92.2818,0.081672076
12976,2021-06-18 07:00:00+00:00,90.63,97,6.37,97.8087,0.081671956
12977,2021-06-18 07:30:00+00:00,90.63,97,6.37,171.2956,0.081646533
12978,2021-06-18 08:00:00+00:00,80.01,97,16.99,201.3833,0.081629984
12979,2021-06-18 08:30:00+00:00,80.01,16.3,-63.71,-188.1584,0.081685498
12980,2021-06-18 09:00:00+00:00,78.62,22,-56.62,-24.4906,0.0817222
12981,2021-06-18 09:30:00+00:00,78.62,115.00015,36.38015,114.5523,0.081712488
12982,2021-06-18 10:00:00+00:00,80.75,104.45,23.7,226.6137,0.081741619
12983,2021-06-18 10:30:00+00:00,80.75,113.5,32.75,352.0408,0.0817673
12984,2021-06-18 11:00:00+00:00,70.72,123,52.28,724.2427,0.081767894
12985,2021-06-18 11:30:00+00:00,70.72,123,52.28,794.4374,0.081724312
12986,2021-06-18 12:00:00+00:00,67.92,123,55.08,784.7692,0.081720499
12987,2021-06-18 12:30:00+00:00,67.92,123,55.08,591.0511,0.081791112
12988,2021-06-18 13:00:00+00:00,66.12,113.5,47.38,339.3396,0.081904485
12989,2021-06-18 13:30:00+00:00,66.12,113.5,47.38,170.1111,0.081954614
12990,2021-06-18 14:00:00+00:00,73.18,113.5,40.32,2.3881,0.081933996
12991,2021-06-18 14:30:00+00:00,73.18,35,-38.18,-25.0574,0.081965069
12992,2021-06-18 15:00:00+00:00,85.29,27,-58.29,-178.7967,0.082005289
12993,2021-06-18 15:30:00+00:00,85.29,121,35.71,78.4166,0.081982053
12994,2021-06-18 16:00:00+00:00,88.91,128.5,39.59,184.9475,0.082008703
12995,2021-06-18 16:30:00+00:00,88.91,121.5,32.59,233.0663,0.082001044
12996,2021-06-18 17:00:00+00:00,85.92,121.50005,35.58005,223.3755,0.081983879
12997,2021-06-18 17:30:00+00:00,85.92,129.8,43.88,240.5874,0.08198668
12998,2021-06-18 18:00:00+00:00,80.3,138.9,58.6,469.1215,0.082036497
12999,2021-06-18 18:30:00+00:00,80.3,115,34.7,146.3005,0.082018831
13000,2021-06-18 19:00:00+00:00,79.29,27,-52.29,-198.5812,0.082087549
13001,2021-06-18 19:30:00+00:00,79.29,25.5,-53.79,-246.3823,0.082154936
13002,2021-06-18 20:00:00+00:00,74.21,27,-47.21,-52.5676,0.082146136
13003,2021-06-18 20:30:00+00:00,74.21,98,23.79,156.188,0.082136547
13004,2021-06-18 21:00:00+00:00,82.27,104.95,22.68,194.7543,0.082161477
13005,2021-06-18 21:30:00+00:00,82.27,100,17.73,90.0783,0.082163951
13006,2021-06-18 22:00:00+00:00,74.56,97.95,23.39,212.7711,0.082175765
13007,2021-06-18 22:30:00+00:00,74.56,99.5,24.94,221.802,0.082193555
13008,2021-06-18 23:00:00+00:00,68.26,92,23.74,59.0663,0.08220158
13009,2021-06-18 23:30:00+00:00,68.26,60.78,-7.48,-180.1792,0.082172234
13010,2021-06-19 00:00:00+00:00,68.29,59.3,-8.99,-87.2193,0.082173604
13011,2021-06-19 00:30:00+00:00,68.29,85,16.71,31.3927,0.082170262
13012,2021-06-19 01:00:00+00:00,62.77,84.99048,22.22048,165.0476,0.082189703
13013,2021-06-19 01:30:00+00:00,62.77,85,22.23,167.7034,0.082222476
13014,2021-06-19 02:00:00+00:00,61.68,85,23.32,222.4045,0.082218803
13015,2021-06-19 02:30:00+00:00,61.68,85,23.32,333.4106,0.082216968
13016,2021-06-19 03:00:00+00:00,66.55,85,18.45,275.7284,0.082215095
13017,2021-06-19 03:30:00+00:00,66.55,85,18.45,327.7434,0.082221457
13018,2021-06-19 04:00:00+00:00,76.47,85,8.53,237.5924,0.082216068
13019,2021-06-19 04:30:00+00:00,76.47,89,12.53,345.2762,0.082198909
13020,2021-06-19 05:00:00+00:00,70.52,99,28.48,345.1505,0.082196791
13021,2021-06-19 05:30:00+00:00,70.52,99,28.48,280.1247,0.082197718
13022,2021-06-19 06:00:00+00:00,82.44,104,21.56,413.0518,0.082121903
13023,2021-06-19 06:30:00+00:00,82.44,104,21.56,156.5485,0.082133582
13024,2021-06-19 07:00:00+00:00,92.84,105,12.16,380.3166,0.082228517
13025,2021-06-19 07:30:00+00:00,92.84,110,17.16,373.5501,0.082254541
13026,2021-06-19 08:00:00+00:00,89.27,114,24.73,664.4076,0.082145486
13027,2021-06-19 08:30:00+00:00,89.27,114,24.73,702.709,0.08197136
13028,2021-06-19 09:00:00+00:00,88.84,118.4,29.56,681.1466,0.081880618
13029,2021-06-19 09:30:00+00:00,88.84,114,25.16,613.3557,0.081779363
13030,2021-06-19 10:00:00+00:00,87.33,113.5,26.17,691.7543,0.081644357
13031,2021-06-19 10:30:00+00:00,87.33,114,26.67,652.0251,0.081552556
13032,2021-06-19 11:00:00+00:00,75.86,114,38.14,722.5247,0.081495017
13033,2021-06-19 11:30:00+00:00,75.86,104,28.14,569.8243,0.081543405
13034,2021-06-19 12:00:00+00:00,64.62,104,39.38,380.5167,0.081698832
13035,2021-06-19 12:30:00+00:00,64.62,102,37.38,282.0299,0.081713788
13036,2021-06-19 13:00:00+00:00,68.6,100,31.4,137.6168,0.081711991
13037,2021-06-19 13:30:00+00:00,68.6,97,28.4,11.3542,0.081690493
